name	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
DB_3_D1	contig00303	1	1178	-	ISSen4:EU219534	44-1221/1221	===============	0/0	96.48	100.00	ISfinder_Feb_2020		ISSen4:EU219534	
DB_3_D1	contig00313	1	1057	+	IS903B:X02527	1-1057/1057	===============	0/0	100.00	98.86	ISfinder_Feb_2020		IS903B:X02527	
DB_3_D1	contig00314	1	1056	-	IS102:J01728	1-1057/1057	========/======	1/1	99.91	94.80	ISfinder_Feb_2020		IS102:J01728	
DB_3_D2	contig00002	235216	237419	+	ISKpn21:AP012055	1-2204/2278	===============	0/0	96.75	100.00	ISfinder_Feb_2020		ISKpn21:AP012055	
DB_3_D2	contig00003	170579	173032	-	ISKpn24:NC_014312	1-2454/2454	===============	0/0	100.00	99.84	ISfinder_Feb_2020		ISKpn24:NC_014312	
DB_3_D2	contig00004	186016	186783	-	IS1F:X52538	1-768/768	===============	0/0	100.00	96.61	ISfinder_Feb_2020		IS1F:X52538	
DB_3_D2	contig00008	24498	24614	-	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_D2	contig00009	41578	41688	+	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_D2	contig00012	61101	61213	-	MITEEc1:U00096	6-118/123	===============	0/0	91.87	82.30	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_D2	contig00013	82371	83597	-	ISEc14:NZ_AAWW01000001	42-1271/1271	========/======	3/7	96.38	93.10	ISfinder_Feb_2020		ISEc14:NZ_AAWW01000001	
DB_3_D2	contig00018	104624	104728	-	MITEPlu5:BX470251	13-117/123	.==============	0/0	85.37	82.86	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_3_D2	contig00022	7699	7800	+	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	87.25	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_3_D2	contig00023	59475	59591	-	MITEEc1:U00096	2-118/123	===============	0/0	95.12	81.20	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_D2	contig00024	68849	69616	-	IS1B:X17345	1-768/768	===============	0/0	100.00	99.48	ISfinder_Feb_2020		IS1B:X17345	
DB_3_D2	contig00024	71323	72090	+	IS1B:X17345	1-768/768	===============	0/0	100.00	98.05	ISfinder_Feb_2020		IS1B:X17345	
DB_3_D2	contig00024	75927	76684	+	ISEc30:NC_011603	1-766/766	========/======	2/12	98.69	95.83	ISfinder_Feb_2020		ISEc30:NC_011603	
DB_3_D2	contig00040	3672	3794	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	89.43	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_D2	contig00043	23341	23451	-	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_3_D2	contig00050	12199	12315	-	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	82.91	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_D2	contig00051	1036	2229	-	IS5:J01735	1-1195/1195	========/======	1/1	99.92	98.75	ISfinder_Feb_2020		IS5:J01735	
DB_3_D2	contig00051	15303	16496	-	IS5:J01735	1-1195/1195	========/======	1/1	99.92	99.50	ISfinder_Feb_2020		IS5:J01735	
DB_3_D2	contig00051	19440	20523	+	ISAs2:L27157	1-1084/1084	===============	0/0	100.00	99.54	ISfinder_Feb_2020		ISAs2:L27157	
DB_3_D2	contig00066	509	2945	+	ISEc78:MF156714	1-2437/2437	===============	0/0	100.00	99.10	ISfinder_Feb_2020		ISEc78:MF156714	
DB_3_D2	contig00067	2145	2267	+	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	81.30	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_D2	contig00073	377	1456	-	ISKpn27:NC_016846	1-1080/1080	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISKpn27:NC_016846	
DB_3_D2	contig00073	2573	3961	-	ISApu2:AJ698325	1-1388/1388	========/======	1/1	100.00	99.64	ISfinder_Feb_2020		ISApu2:AJ698325	
DB_3_D2	contig00073	4604	5987	+	ISApu1:CR376602	1-1384/1384	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISApu1:CR376602	
DB_3_D2	contig00075	4931	5698	-	IS1X4:Z11604	1-768/768	===============	0/0	100.00	97.14	ISfinder_Feb_2020		IS1X4:Z11604	
DB_3_D2	contig00078	1	3615	+	ISEc63:[]	133-3747/4473	========/====..	2/2	80.80	83.68	ISfinder_Feb_2020		ISEc63:[]	
DB_3_D2	contig00082	143	6555	-	ISPa38:[]	22-6434/6455	===============	0/0	99.35	99.91	ISfinder_Feb_2020		ISPa38:[]	
DB_3_D2	contig00088	3344	4223	-	IS6100:X53635	1-880/880	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS6100:X53635	
DB_3_D2	contig00089	3706	5322	+	ISCfr1:AF550415	1-1617/1617	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISCfr1:AF550415	
DB_3_D2	contig00122	1	2520	-	ISAba46:CP026864	19-2475/2512	========/======	5/65	97.77	90.68	ISfinder_Feb_2020		ISAba46:CP026864	
DB_3_D2	contig00136	803	2032	+	IS1618:AF074611	1-1230/1365	==============.	0/0	90.11	89.59	ISfinder_Feb_2020		IS1618:AF074611	
DB_3_D2	contig00144	188	1288	+	ISAba11:CP000521	1-1101/1101	===============	0/0	100.00	98.36	ISfinder_Feb_2020		ISAba11:CP000521	
DB_3_D2	contig00146	1	1443	+	ISKpn8:EF382672	1-1443/1443	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISKpn8:EF382672	
DB_3_D2	contig00148	203	1239	-	ISAha1:NZ_ADMT01000071	3-1039/1039	========/======	3/8	99.42	84.44	ISfinder_Feb_2020		ISAha1:NZ_ADMT01000071	
DB_3_D2	contig00150	1	1295	+	IS4321R:U67194	32-1326/1326	===============	0/0	97.66	99.77	ISfinder_Feb_2020		IS4321R:U67194	
DB_3_D2	contig00151	1	1215	-	IS5075:AF457211	1-1215/1327	==============.	0/0	91.56	99.83	ISfinder_Feb_2020		IS5075:AF457211	
DB_3_D2	contig00152	1	1212	-	IS5708:AJ010745	1-1213/1364	========/=====.	1/1	88.86	99.67	ISfinder_Feb_2020		IS5708:AJ010745	
DB_3_D2	contig00155	1	1178	+	ISSen4:EU219534	44-1221/1221	===============	0/0	96.48	100.00	ISfinder_Feb_2020		ISSen4:EU219534	
DB_3_D2	contig00157	72	891	+	IS1008:AJ251307	1-820/820	===============	0/0	100.00	97.07	ISfinder_Feb_2020		IS1008:AJ251307	
DB_3_D2	contig00162	1	1057	-	IS903B:X02527	1-1057/1057	===============	0/0	100.00	98.86	ISfinder_Feb_2020		IS903B:X02527	
DB_3_D2	contig00163	1	1056	+	IS102:J01728	1-1057/1057	========/======	1/1	99.91	94.80	ISfinder_Feb_2020		IS102:J01728	
DB_3_F10	contig00005	102633	104836	+	ISKpn21:AP012055	1-2204/2278	===============	0/0	96.75	100.00	ISfinder_Feb_2020		ISKpn21:AP012055	
DB_3_F10	contig00008	27151	27274	+	MITEEc1:U00096	1-123/123	========/======	1/1	100.00	80.64	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_F10	contig00017	63687	63791	-	MITEPlu5:BX470251	13-117/123	.==============	0/0	85.37	82.86	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_3_F10	contig00026	29858	29980	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	90.24	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_F10	contig00033	24739	24861	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.93	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_F10	contig00042	8262	8372	+	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_3_F10	contig00044	6635	7863	+	ISEhe3:AF327445	1-1229/1229	========/======	2/2	99.92	95.45	ISfinder_Feb_2020		ISEhe3:AF327445	
DB_3_F10	contig00048	26206	27544	-	IS186B:X03123	1-1338/1338	========/======	1/1	100.00	99.92	ISfinder_Feb_2020		IS186B:X03123	
DB_3_F10	contig00052	22826	22942	-	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_F10	contig00055	6630	9068	+	ISSgsp1:HE578057	1-2438/2438	========/======	1/1	100.00	89.42	ISfinder_Feb_2020		ISSgsp1:HE578057	
DB_3_F10	contig00058	9392	9506	+	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_F10	contig00064	11265	11387	-	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	81.30	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_F10	contig00064	27635	27751	+	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	82.91	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_F10	contig00069	3883	5122	-	ISSen7:NC_010119	2-1243/1243	========/======	3/22	98.95	90.58	ISfinder_Feb_2020		ISSen7:NC_010119	
DB_3_F10	contig00070	5777	5887	-	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_3_F10	contig00075	2519	3575	-	IS903B:X02527	1-1057/1057	===============	0/0	100.00	97.16	ISfinder_Feb_2020		IS903B:X02527	
DB_3_F10	contig00097	7919	8020	+	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	87.25	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_3_F10	contig00123	9013	12722	+	ISSba14:NC_009052	84-3794/3815	========/======	1/1	97.25	87.95	ISfinder_Feb_2020		ISSba14:NC_009052	
DB_3_F10	contig00134	111	3774	-	Tn5403:X75779	1-3663/3663	========/======	1/1	100.00	99.92	ISfinder_Feb_2020		Tn5403:X75779	
DB_3_F10	contig00134	4133	5625	+	ISEsa2:MF344582	1-1493/1493	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISEsa2:MF344582	
DB_3_F10	contig00134	5840	7060	-	ISSen4:EU219534	1-1221/1221	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISSen4:EU219534	
DB_3_F10	contig00134	9294	10488	+	IS5:J01735	1-1195/1195	===============	0/0	100.00	99.75	ISfinder_Feb_2020		IS5:J01735	
DB_3_F10	contig00136	103	3870	-	TnEc1:[]	68-3823/3854	========/======	4/14	97.43	82.25	ISfinder_Feb_2020		TnEc1:[]	
DB_3_F10	contig00136	4010	5507	+	ISEsa2:MF344582	1-1493/1493	========/======	1/5	100.00	91.86	ISfinder_Feb_2020		ISEsa2:MF344582	
DB_3_F10	contig00140	4548	7001	-	ISKpn24:NC_014312	1-2454/2454	===============	0/0	100.00	98.41	ISfinder_Feb_2020		ISKpn24:NC_014312	
DB_3_F10	contig00153	4040	8340	-	Tn2:KT002541	650-4950/4950	.==============	0/0	86.89	100.00	ISfinder_Feb_2020		Tn2:KT002541	
DB_3_F10	contig00165	3068	3189	+	MITEEc1:U00096	2-123/123	===============	0/0	99.19	80.33	ISfinder_Feb_2020		MITEEc1:U00096	
DB_3_F10	contig00176	1897	2873	-	ISVsa3:AJ289135	1-977/977	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISVsa3:AJ289135	
DB_3_F10	contig00193	136	1356	+	IS30:X00792	1-1221/1221	===============	0/0	100.00	99.84	ISfinder_Feb_2020		IS30:X00792	
DB_3_F10	contig00209	7	1373	-	ISSm1:AF389912	1-1369/1369	========/======	2/4	99.78	94.09	ISfinder_Feb_2020		ISSm1:AF389912	
DB_3_F10	contig00209	1374	2740	-	ISSm1:AF389912	1-1369/1369	========/======	2/4	99.78	94.09	ISfinder_Feb_2020		ISSm1:AF389912	
DB_3_F10	contig00238	328	1095	-	IS1B:X17345	1-768/768	===============	0/0	100.00	99.74	ISfinder_Feb_2020		IS1B:X17345	
DB_3_F10	contig00274	1	1215	-	IS4321R:U67194	1-1214/1326	========/=====.	1/1	91.55	99.67	ISfinder_Feb_2020		IS4321R:U67194	
DB_3_F10	contig00293	108	909	+	IS6100:X53635	79-880/880	.==============	0/0	91.14	99.88	ISfinder_Feb_2020		IS6100:X53635	
DB_3_F10	contig00309	1	820	-	IS26:X00011	1-820/820	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS26:X00011	
DB_5_F12	contig00008	146281	146397	+	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
DB_5_F12	contig00009	124456	124566	-	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_5_F12	contig00011	61100	61212	-	MITEEc1:U00096	6-118/123	===============	0/0	91.87	82.30	ISfinder_Feb_2020		MITEEc1:U00096	
DB_5_F12	contig00014	71879	71995	-	MITEEc1:U00096	2-118/123	===============	0/0	95.12	81.20	ISfinder_Feb_2020		MITEEc1:U00096	
DB_5_F12	contig00016	82371	83597	-	ISEc14:NZ_AAWW01000001	42-1271/1271	========/======	3/7	96.38	93.10	ISfinder_Feb_2020		ISEc14:NZ_AAWW01000001	
DB_5_F12	contig00018	104978	105082	-	MITEPlu5:BX470251	13-117/123	.==============	0/0	85.37	82.86	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_5_F12	contig00022	7699	7800	+	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	87.25	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_5_F12	contig00023	7045	8348	+	ISAeme19:CP007567	1-1304/1304	===============	0/0	100.00	99.62	ISfinder_Feb_2020		ISAeme19:CP007567	
DB_5_F12	contig00041	30925	31047	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	89.43	ISfinder_Feb_2020		MITEEc1:U00096	
DB_5_F12	contig00043	23344	23454	-	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEPlu5:BX470251	
DB_5_F12	contig00044	1315	3036	-	ISAs25:CP022426	1-1722/1722	===============	0/0	100.00	99.77	ISfinder_Feb_2020		ISAs25:CP022426	
DB_5_F12	contig00044	17787	19125	-	IS186B:X03123	1-1338/1338	========/======	1/1	100.00	99.92	ISfinder_Feb_2020		IS186B:X03123	
DB_5_F12	contig00048	14326	14442	+	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	82.91	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_5_F12	contig00052	7110	8189	-	ISKpn27:NC_016846	1-1080/1080	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISKpn27:NC_016846	
DB_5_F12	contig00052	9306	10694	-	ISApu2:AJ698325	1-1388/1388	========/======	1/1	100.00	99.64	ISfinder_Feb_2020		ISApu2:AJ698325	
DB_5_F12	contig00052	11337	12720	+	ISApu1:CR376602	1-1384/1384	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISApu1:CR376602	
DB_5_F12	contig00064	1210	1977	+	IS1F:X52538	1-768/768	===============	0/0	100.00	96.75	ISfinder_Feb_2020		IS1F:X52538	
DB_5_F12	contig00068	10565	10687	-	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	81.30	ISfinder_Feb_2020		MITEYpe1:CP009973	
DB_5_F12	contig00075	3737	4504	+	IS1X4:Z11604	1-768/768	===============	0/0	100.00	97.14	ISfinder_Feb_2020		IS1X4:Z11604	
DB_5_F12	contig00081	94	6506	+	ISPa38:[]	22-6434/6455	===============	0/0	99.35	99.92	ISfinder_Feb_2020		ISPa38:[]	
DB_5_F12	contig00084	1955	2834	+	IS6100:X53635	1-880/880	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS6100:X53635	
DB_5_F12	contig00085	3706	5322	+	ISCfr1:AF550415	1-1617/1617	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISCfr1:AF550415	
DB_5_F12	contig00086	1154	2237	-	ISAs2:L27157	1-1084/1084	===============	0/0	100.00	99.54	ISfinder_Feb_2020		ISAs2:L27157	
DB_5_F12	contig00103	2152	2919	-	IS1B:X17345	1-768/768	===============	0/0	100.00	96.75	ISfinder_Feb_2020		IS1B:X17345	
DB_5_F12	contig00105	1452	2787	+	ISEcl1:AF342826	1-1336/1336	===============	0/0	100.00	98.35	ISfinder_Feb_2020		ISEcl1:AF342826	
DB_5_F12	contig00110	1	2454	-	ISKpn24:NC_014312	1-2454/2454	===============	0/0	100.00	99.84	ISfinder_Feb_2020		ISKpn24:NC_014312	
DB_5_F12	contig00117	1	2204	+	ISKpn21:AP012055	1-2204/2278	===============	0/0	96.75	100.00	ISfinder_Feb_2020		ISKpn21:AP012055	
DB_5_F12	contig00125	1	1230	-	IS1618:AF074611	1-1230/1365	==============.	0/0	90.11	89.59	ISfinder_Feb_2020		IS1618:AF074611	
DB_5_F12	contig00132	1	1443	-	ISKpn8:EF382672	1-1443/1443	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISKpn8:EF382672	
DB_5_F12	contig00141	18	1232	+	IS4321R:U67194	1-1214/1326	========/=====.	1/1	91.55	99.67	ISfinder_Feb_2020		IS4321R:U67194	
DB_5_F12	contig00142	1	1212	+	IS5708:AJ010745	1-1213/1364	========/=====.	1/1	88.86	99.75	ISfinder_Feb_2020		IS5708:AJ010745	
DB_5_F12	contig00145	1	1178	+	ISSen4:EU219534	44-1221/1221	===============	0/0	96.48	100.00	ISfinder_Feb_2020		ISSen4:EU219534	
GCF_014332835	NZ_JAACNV010000001.1	153477	153599	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332835	NZ_JAACNV010000001.1	335422	335532	+	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332835	NZ_JAACNV010000002.1	591372	591488	+	MITEEc1:U00096	1-117/123	===============	0/0	95.12	82.05	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332835	NZ_JAACNV010000003.1	254871	254985	+	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332835	NZ_JAACNV010000010.1	118213	118335	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332835	NZ_JAACNV010000010.1	165944	167250	-	ISSaen1:[]	1-1294/1294	========/======	2/15	99.92	86.54	ISfinder_Feb_2020		ISSaen1:[]	
GCF_014332835	NZ_JAACNV010000010.1	167936	169501	-	ISYps2:[]	2-1574/1577	========/======	4/9	99.24	93.20	ISfinder_Feb_2020		ISYps2:[]	
GCF_014332835	NZ_JAACNV010000011.1	21675	21785	+	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_014332835	NZ_JAACNV010000011.1	91304	91426	-	MITEEc1:U00096	1-123/123	========/======	2/4	98.37	82.40	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332835	NZ_JAACNV010000015.1	84826	84927	-	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	85.29	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_014332835	NZ_JAACNV010000016.1	61690	61802	-	MITEEc1:U00096	6-118/123	===============	0/0	91.87	85.84	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332835	NZ_JAACNV010000016.1	83406	83528	+	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	87.81	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332835	NZ_JAACNV010000025.1	1837	3069	-	ISKpn37:KU318421	1-1253/1253	========/======	3/22	98.32	92.90	ISfinder_Feb_2020		ISKpn37:KU318421	
GCF_014332835	NZ_JAACNV010000035.1	567	1861	-	ISEc36:JN412066	1-1317/1321	========/======	4/24	97.96	91.96	ISfinder_Feb_2020		ISEc36:JN412066	
GCF_014332835	NZ_JAACNV010000048.1	1	1230	+	ISEc14:NZ_AAWW01000001	42-1271/1271	===============	0/0	96.77	92.93	ISfinder_Feb_2020		ISEc14:NZ_AAWW01000001	
GCF_014332835	NZ_JAACNV010000049.1	1	1229	+	ISEhe3:AF327445	1-1229/1229	========/======	2/2	99.92	92.85	ISfinder_Feb_2020		ISEhe3:AF327445	
GCF_014332855	NZ_JAACOI010000001.1	153477	153599	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332855	NZ_JAACOI010000001.1	335422	335532	+	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332855	NZ_JAACOI010000002.1	591372	591488	+	MITEEc1:U00096	1-117/123	===============	0/0	95.12	82.05	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332855	NZ_JAACOI010000003.1	254871	254985	+	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332855	NZ_JAACOI010000010.1	1589	3154	+	ISYps2:[]	2-1574/1577	========/======	4/9	99.24	93.20	ISfinder_Feb_2020		ISYps2:[]	
GCF_014332855	NZ_JAACOI010000010.1	3840	5146	+	ISSaen1:[]	1-1294/1294	========/======	2/15	99.92	86.54	ISfinder_Feb_2020		ISSaen1:[]	
GCF_014332855	NZ_JAACOI010000010.1	52755	52877	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332855	NZ_JAACOI010000011.1	141391	141503	-	MITEEc1:U00096	6-118/123	===============	0/0	91.87	85.84	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332855	NZ_JAACOI010000011.1	163107	163229	+	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	87.81	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332855	NZ_JAACOI010000012.1	21675	21785	+	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_014332855	NZ_JAACOI010000012.1	91304	91426	-	MITEEc1:U00096	1-123/123	========/======	2/4	98.37	82.40	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332855	NZ_JAACOI010000016.1	84711	84812	-	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	85.29	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_014332855	NZ_JAACOI010000022.1	1837	3069	-	ISKpn37:KU318421	1-1253/1253	========/======	3/22	98.32	92.90	ISfinder_Feb_2020		ISKpn37:KU318421	
GCF_014332855	NZ_JAACOI010000029.1	567	1861	-	ISEc36:JN412066	1-1317/1321	========/======	4/24	97.96	91.96	ISfinder_Feb_2020		ISEc36:JN412066	
GCF_014332855	NZ_JAACOI010000040.1	1	1230	-	ISEc14:NZ_AAWW01000001	42-1271/1271	===============	0/0	96.77	92.93	ISfinder_Feb_2020		ISEc14:NZ_AAWW01000001	
GCF_014332855	NZ_JAACOI010000041.1	1	1229	-	ISEhe3:AF327445	1-1229/1229	========/======	2/2	99.92	92.85	ISfinder_Feb_2020		ISEhe3:AF327445	
GCF_014332945	NZ_JAACON010000001.1	1084927	1085039	-	MITEEc1:U00096	6-118/123	===============	0/0	91.87	85.84	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332945	NZ_JAACON010000001.1	1106642	1106764	+	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	87.81	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332945	NZ_JAACON010000001.1	1928314	1929672	+	ISEc21:[]	1-1373/1374	========/======	3/14	98.91	86.53	ISfinder_Feb_2020		ISEc21:[]	
GCF_014332945	NZ_JAACON010000002.1	59506	60751	+	ISEc16:NZ_AAJU01000005.1	1-1244/1244	========/======	3/4	99.92	85.65	ISfinder_Feb_2020		ISEc16:NZ_AAJU01000005.1	
GCF_014332945	NZ_JAACON010000002.1	416911	417023	+	MITEEc1:U00096	5-119/123	========/======	2/2	91.87	83.48	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332945	NZ_JAACON010000002.1	669364	669480	+	MITEEc1:U00096	1-117/123	===============	0/0	95.12	82.05	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332945	NZ_JAACON010000003.1	300781	300891	-	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332945	NZ_JAACON010000003.1	483075	483197	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332945	NZ_JAACON010000004.1	268242	268356	-	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.91	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_014332945	NZ_JAACON010000005.1	131256	131378	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332945	NZ_JAACON010000006.1	61271	61393	+	MITEEc1:U00096	1-123/123	========/======	2/4	98.37	83.20	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_014332945	NZ_JAACON010000006.1	130083	130193	-	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_014332945	NZ_JAACON010000008.1	9503	10812	+	ISEc25:[]	1-1310/1310	===============	0/0	100.00	89.77	ISfinder_Feb_2020		ISEc25:[]	
GCF_014332945	NZ_JAACON010000008.1	11675	13397	-	ISEc38:AJ303141	1-1722/1722	========/======	1/1	100.00	81.31	ISfinder_Feb_2020		ISEc38:AJ303141	
GCF_014332945	NZ_JAACON010000008.1	26482	27341	-	IS1635:Y18002	1-861/861	========/======	1/1	99.88	93.38	ISfinder_Feb_2020		IS1635:Y18002	
GCF_014332945	NZ_JAACON010000008.1	73465	77268	-	TnEc1:[]	63-3854/3854	========/======	3/14	98.37	83.10	ISfinder_Feb_2020		TnEc1:[]	
GCF_014332945	NZ_JAACON010000009.1	84724	84842	-	MITEPlu5:BX470251	3-121/123	===============	0/0	96.75	82.35	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_014332945	NZ_JAACON010000011.1	22260	23426	-	ISSm3:KC352682	1-1168/1168	========/======	1/1	99.91	83.56	ISfinder_Feb_2020		ISSm3:KC352682	
GCF_014332945	NZ_JAACON010000011.1	27810	29934	+	ISEc62:[]	1-2125/2125	===============	0/0	100.00	97.41	ISfinder_Feb_2020		ISEc62:[]	
JAACNV01	JAACNV010000001.1	153477	153599	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
JAACNV01	JAACNV010000001.1	335422	335532	+	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEYpe1:CP009973	
JAACNV01	JAACNV010000002.1	591372	591488	+	MITEEc1:U00096	1-117/123	===============	0/0	95.12	82.05	ISfinder_Feb_2020		MITEEc1:U00096	
JAACNV01	JAACNV010000003.1	254871	254985	+	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
JAACNV01	JAACNV010000010.1	118213	118335	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
